"path","category","purpose","runtime","extension","status","evidence"
"public/uploads/1781548150901-284640704-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548150901-284640704-media.webp"
"public/uploads/1781548151482-659336679-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548151482-659336679-thumb.webp"
"public/uploads/1781548164168-591663774-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548164168-591663774-media.webp"
"public/uploads/1781548169466-256489812-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548169466-256489812-thumb.webp"
"public/uploads/1781548277645-216129954.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548277645-216129954.webp"
"public/uploads/1781548452718-712129043.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781548452718-712129043.webp"
"public/uploads/1781704281809-893236333.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781704281809-893236333.webp"
"public/uploads/1781706536127-150175492-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781706536127-150175492-processed.webp"
"public/uploads/1781707291411-733852746-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781707291411-733852746-processed.webp"
"public/uploads/1781708106567-785204971.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781708106567-785204971.webp"
"public/uploads/1781708175204-810944312.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781708175204-810944312.webp"
"public/uploads/1781714758894-407516644.gif","static-asset","Public static asset","static",".gif","active","public/uploads/1781714758894-407516644.gif"
"public/uploads/1781716083298-448177223.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781716083298-448177223.webp"
"public/uploads/1781716085577-867057414.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781716085577-867057414.webp"
"public/uploads/1781716089196-231754372.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781716089196-231754372.webp"
"public/uploads/1781717072355-767669298-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781717072355-767669298-media.webp"
"public/uploads/1781717072561-211088083-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781717072561-211088083-thumb.webp"
"public/uploads/1781720272036-686799802.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781720272036-686799802.webp"
"public/uploads/1781721436261-809436257.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781721436261-809436257.webp"
"public/uploads/1781721438672-368411022.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781721438672-368411022.webp"
"public/uploads/1781721992760-982507773-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781721992760-982507773-media.webp"
"public/uploads/1781721993074-262439677-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781721993074-262439677-thumb.webp"
"public/uploads/1781722118836-778911173.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781722118836-778911173.webp"
"public/uploads/1781723042930-996017459.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781723042930-996017459.webp"
"public/uploads/1781771638410-208595753-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781771638410-208595753-media.webp"
"public/uploads/1781771641181-701512938-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781771641181-701512938-thumb.webp"
"public/uploads/1781774227209-537062464.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781774227209-537062464.webp"
"public/uploads/1781790929343-704958086.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781790929343-704958086.webp"
"public/uploads/1781791044597-638424103-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781791044597-638424103-ai-processed.webp"
"public/uploads/1781791160796-421073010-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781791160796-421073010-processed.webp"
"public/uploads/1781793377656-430197019.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781793377656-430197019.webp"
"public/uploads/1781795028742-908137592.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781795028742-908137592.webp"
"public/uploads/1781795128176-414287250.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781795128176-414287250.webp"
"public/uploads/1781801208768-553924070.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781801208768-553924070.webp"
"public/uploads/1781801265346-835654845-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781801265346-835654845-processed.webp"
"public/uploads/1781801329237-734328753.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781801329237-734328753.webp"
"public/uploads/1781801336241-812854506-removed-bg.png","static-asset","Public static asset","static",".png","active","public/uploads/1781801336241-812854506-removed-bg.png"
"public/uploads/1781802737220-936551284-removed-bg.png","static-asset","Public static asset","static",".png","active","public/uploads/1781802737220-936551284-removed-bg.png"
"public/uploads/1781802775203-392157324.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781802775203-392157324.webp"
"public/uploads/1781802789835-647114125-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781802789835-647114125-processed.webp"
"public/uploads/1781953848945-730212162.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781953848945-730212162.webp"
"public/uploads/1781964857125-760132780-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781964857125-760132780-thumb.webp"
"public/uploads/1781964951452-811293912-media.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781964951452-811293912-media.webp"
"public/uploads/1781964951805-596743921-thumb.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781964951805-596743921-thumb.webp"
"public/uploads/1781970961805-297794479.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781970961805-297794479.webp"
"public/uploads/1781971727171-444071346.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781971727171-444071346.webp"
"public/uploads/1781978289749-836302323.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781978289749-836302323.webp"
"public/uploads/1781978562245-524002590.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781978562245-524002590.webp"
"public/uploads/1781978827574-669917699.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781978827574-669917699.webp"
"public/uploads/1781978845364-722730619.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781978845364-722730619.webp"
"public/uploads/1781978849967-412075338.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1781978849967-412075338.webp"
"public/uploads/1782035788307-915500353.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782035788307-915500353.webp"
"public/uploads/1782036642861-554476107.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782036642861-554476107.webp"
"public/uploads/1782063449365-889567806-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449365-889567806-ai-processed.webp"
"public/uploads/1782063449409-682030397-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449409-682030397-ai-processed.webp"
"public/uploads/1782063449442-946084469-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449442-946084469-ai-processed.webp"
"public/uploads/1782063449449-706825365-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449449-706825365-ai-processed.webp"
"public/uploads/1782063449519-754053298-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449519-754053298-ai-processed.webp"
"public/uploads/1782063449541-629250387-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449541-629250387-ai-processed.webp"
"public/uploads/1782063449563-381216765-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449563-381216765-ai-processed.webp"
"public/uploads/1782063449614-158355225-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449614-158355225-ai-processed.webp"
"public/uploads/1782063449621-3609692-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449621-3609692-ai-processed.webp"
"public/uploads/1782063449639-268892577-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782063449639-268892577-ai-processed.webp"
"public/uploads/1782475575416-378060452-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782475575416-378060452-ai-processed.webp"
"public/uploads/1782475575429-126940236-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782475575429-126940236-ai-processed.webp"
"public/uploads/1782475854195-70241399-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782475854195-70241399-ai-processed.webp"
"public/uploads/1782475854209-54084351-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782475854209-54084351-ai-processed.webp"
"public/uploads/1782478384998-190362491.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782478384998-190362491.webp"
"public/uploads/1782478599505-612248641-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782478599505-612248641-ai-processed.webp"
"public/uploads/1782478599537-211200541-ai-processed.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782478599537-211200541-ai-processed.webp"
"public/uploads/1782552186587-43970529.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782552186587-43970529.webp"
"public/uploads/1782552211102-434413871.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1782552211102-434413871.webp"
"public/uploads/1783080957041-271717895.webp","static-asset","Public static asset","static",".webp","active","public/uploads/1783080957041-271717895.webp"
"public/uploads/blog-img-1783330724690-168304981.webp","static-asset","Public static asset","static",".webp","active","public/uploads/blog-img-1783330724690-168304981.webp"
"public/uploads/blog-img-1783331778359-67713269.webp","static-asset","Public static asset","static",".webp","active","public/uploads/blog-img-1783331778359-67713269.webp"
"public/uploads/blog-img-1783331782886-460535125.webp","static-asset","Public static asset","static",".webp","active","public/uploads/blog-img-1783331782886-460535125.webp"
"public/uploads/chat-img-1781773846082-856361157.webp","static-asset","Public static asset","static",".webp","active","public/uploads/chat-img-1781773846082-856361157.webp"
"public/uploads/review-1780243386750-227632585.webp","static-asset","Public static asset","static",".webp","active","public/uploads/review-1780243386750-227632585.webp"
"public/uploads/review-1780243397811-956328573.webp","static-asset","Public static asset","static",".webp","active","public/uploads/review-1780243397811-956328573.webp"
"public/uploads/review-1780770251525-832788825.webp","static-asset","Public static asset","static",".webp","active","public/uploads/review-1780770251525-832788825.webp"
"public/uploads/review-1781958678723-720177183.webp","static-asset","Public static asset","static",".webp","active","public/uploads/review-1781958678723-720177183.webp"
"public/vercel.svg","static-asset","Public static asset","static",".svg","active","public/vercel.svg"
"public/window.svg","static-asset","Public static asset","static",".svg","active","public/window.svg"
"query-db.js","other","Project file (.js)","shared",".js","active","query-db.js"
"scripts/bale-bot.js","script","Node operational script","shared",".js","active","scripts/bale-bot.js"
"scripts/bale-bot.pid","script","Node operational script","shared",".pid","active","scripts/bale-bot.pid"
"scripts/telegram-bot.js","script","Node operational script","shared",".js","active","scripts/telegram-bot.js"
"scripts/telegram-bot.pid","script","Node operational script","shared",".pid","active","scripts/telegram-bot.pid"
"scripts/test-ai-stabilization.ts","script","Node operational script","shared",".ts","active","scripts/test-ai-stabilization.ts"
"src/app/(marketing)/ai/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/ai/page.tsx"
"src/app/(marketing)/compare/custom-website/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/compare/custom-website/page.tsx"
"src/app/(marketing)/compare/instagram/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/compare/instagram/page.tsx"
"src/app/(marketing)/demo/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/(marketing)/demo/page.tsx"
"src/app/(marketing)/digital-products/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/digital-products/page.tsx"
"src/app/(marketing)/features/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/features/page.tsx"
"src/app/(marketing)/instagram-shop/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/instagram-shop/page.tsx"
"src/app/(marketing)/layout.tsx","layout","Next.js layout shell","shared",".tsx","active","src/app/(marketing)/layout.tsx"
"src/app/(marketing)/marketing-tools/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/marketing-tools/page.tsx"
"src/app/(marketing)/payments-shipping/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/payments-shipping/page.tsx"
"src/app/(marketing)/pricing/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/(marketing)/pricing/page.tsx"
"src/app/(marketing)/seo-content/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/seo-content/page.tsx"
"src/app/(marketing)/wholesale/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/(marketing)/wholesale/page.tsx"
"src/app/actions/footer.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/actions/footer.ts"
"src/app/actions/header.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/actions/header.ts"
"src/app/admin/accounting/mahak/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/accounting/mahak/page.tsx"
"src/app/admin/agent/components/MahakIntegration.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/admin/agent/components/MahakIntegration.tsx"
"src/app/admin/agent/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/agent/page.tsx"
"src/app/admin/blog/[id]/edit/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/blog/[id]/edit/page.tsx"
"src/app/admin/blog/categories/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/blog/categories/page.tsx"
"src/app/admin/blog/comments/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/blog/comments/page.tsx"
"src/app/admin/blog/components/BlogForm.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/admin/blog/components/BlogForm.tsx"
"src/app/admin/blog/components/ContentCalendarTab.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/admin/blog/components/ContentCalendarTab.tsx"
"src/app/admin/blog/new/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/blog/new/page.tsx"
"src/app/admin/blog/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/blog/page.tsx"
"src/app/admin/categories/[id]/edit/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/categories/[id]/edit/page.tsx"
"src/app/admin/categories/new/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/categories/new/page.tsx"
"src/app/admin/categories/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/categories/page.tsx"
"src/app/admin/chat/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/chat/page.tsx"
"src/app/admin/dashboard/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/dashboard/page.tsx"
"src/app/admin/discounts/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/discounts/page.tsx"
"src/app/admin/downloads/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/admin/downloads/page.tsx"
"src/app/admin/footer/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/footer/page.tsx"
"src/app/admin/header/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/header/page.tsx"
"src/app/admin/import-export/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/import-export/page.tsx"
"src/app/admin/layout.tsx","layout","Next.js layout shell","client-only",".tsx","active","src/app/admin/layout.tsx"
"src/app/admin/login/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/login/page.tsx"
"src/app/admin/media/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/media/page.tsx"
"src/app/admin/orders/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/orders/page.tsx"
"src/app/admin/orders/print-batch/PrintBatchClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/admin/orders/print-batch/PrintBatchClient.tsx"
"src/app/admin/orders/print-batch/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/admin/orders/print-batch/page.tsx"
"src/app/admin/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/admin/page.tsx"
"src/app/admin/products/[id]/edit/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/products/[id]/edit/page.tsx"
"src/app/admin/products/new/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/products/new/page.tsx"
"src/app/admin/products/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/products/page.tsx"
"src/app/admin/profile/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/profile/page.tsx"
"src/app/admin/reviews/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/reviews/page.tsx"
"src/app/admin/settings/about-us/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/settings/about-us/page.tsx"
"src/app/admin/settings/contact-us/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/settings/contact-us/page.tsx"
"src/app/admin/settings/custom-home/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/settings/custom-home/page.tsx"
"src/app/admin/settings/domains/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/settings/domains/page.tsx"
"src/app/admin/settings/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/settings/page.tsx"
"src/app/admin/shoppable/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/shoppable/page.tsx"
"src/app/admin/slider/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/slider/page.tsx"
"src/app/admin/staff/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/staff/page.tsx"
"src/app/admin/stories/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/stories/page.tsx"
"src/app/admin/system-tickets/[id]/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/system-tickets/[id]/page.tsx"
"src/app/admin/system-tickets/new/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/system-tickets/new/page.tsx"
"src/app/admin/system-tickets/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/system-tickets/page.tsx"
"src/app/admin/tickets/[id]/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/tickets/[id]/page.tsx"
"src/app/admin/tickets/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/tickets/page.tsx"
"src/app/admin/users/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/admin/users/page.tsx"
"src/app/api/admin/ai-agent/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/ai-agent/route.ts"
"src/app/api/admin/blog/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/ai-control/route.ts"
"src/app/api/admin/blog/categories/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/categories/[id]/route.ts"
"src/app/api/admin/blog/categories/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/categories/route.ts"
"src/app/api/admin/blog/comments/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/comments/[id]/route.ts"
"src/app/api/admin/blog/comments/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/comments/ai-control/route.ts"
"src/app/api/admin/blog/comments/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/comments/route.ts"
"src/app/api/admin/blog/content-calendar/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/content-calendar/ai-control/route.ts"
"src/app/api/admin/blog/content-calendar/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/content-calendar/route.ts"
"src/app/api/admin/blog/generate-chunk/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/generate-chunk/route.ts"
"src/app/api/admin/blog/posts/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/posts/[id]/route.ts"
"src/app/api/admin/blog/posts/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/blog/posts/route.ts"
"src/app/api/admin/brands/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/brands/[id]/route.ts"
"src/app/api/admin/brands/ai-clean/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/brands/ai-clean/route.ts"
"src/app/api/admin/brands/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/brands/ai-control/route.ts"
"src/app/api/admin/brands/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/brands/route.ts"
"src/app/api/admin/categories/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/categories/[id]/route.ts"
"src/app/api/admin/categories/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/categories/ai-control/route.ts"
"src/app/api/admin/categories/ai-seo/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/categories/ai-seo/route.ts"
"src/app/api/admin/categories/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/categories/route.ts"
"src/app/api/admin/chat/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/chat/[id]/route.ts"
"src/app/api/admin/chat/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/chat/route.ts"
"src/app/api/admin/chat/settings/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/chat/settings/route.ts"
"src/app/api/admin/clear-demo-data/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/clear-demo-data/route.ts"
"src/app/api/admin/counts/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/counts/route.ts"
"src/app/api/admin/dashboard/ai-analyst/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/dashboard/ai-analyst/route.ts"
"src/app/api/admin/dashboard/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/dashboard/route.ts"
"src/app/api/admin/discounts/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/discounts/[id]/route.ts"
"src/app/api/admin/discounts/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/discounts/ai-control/route.ts"
"src/app/api/admin/discounts/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/discounts/route.ts"
"src/app/api/admin/footer/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/footer/ai-control/route.ts"
"src/app/api/admin/footer/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/footer/route.ts"
"src/app/api/admin/header/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/header/ai-control/route.ts"
"src/app/api/admin/header/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/header/route.ts"
"src/app/api/admin/import-export/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/import-export/ai-control/route.ts"
"src/app/api/admin/import-export/export/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/import-export/export/route.ts"
"src/app/api/admin/import-export/preview/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/import-export/preview/route.ts"
"src/app/api/admin/import-export/save/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/import-export/save/route.ts"
"src/app/api/admin/jobs/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/jobs/[id]/route.ts"
"src/app/api/admin/jobs/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/jobs/route.ts"
"src/app/api/admin/media/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/media/ai-control/route.ts"
"src/app/api/admin/media/process/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/media/process/route.ts"
"src/app/api/admin/media/remove-bg/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/media/remove-bg/route.ts"
"src/app/api/admin/media/replace/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/media/replace/route.ts"
"src/app/api/admin/onboarding/seed/blueprint/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/blueprint/route.ts"
"src/app/api/admin/onboarding/seed/preview/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/preview/route.ts"
"src/app/api/admin/onboarding/seed/regenerate/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/regenerate/route.ts"
"src/app/api/admin/onboarding/seed/sample-data/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/sample-data/route.ts"
"src/app/api/admin/onboarding/seed/save/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/save/route.ts"
"src/app/api/admin/onboarding/seed/status/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/onboarding/seed/status/route.ts"
"src/app/api/admin/orders/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/orders/[id]/route.ts"
"src/app/api/admin/orders/[id]/tipax/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/orders/[id]/tipax/route.ts"
"src/app/api/admin/orders/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/orders/ai-control/route.ts"
"src/app/api/admin/orders/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/orders/route.ts"
"src/app/api/admin/products/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/[id]/route.ts"
"src/app/api/admin/products/ai-article/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-article/route.ts"
"src/app/api/admin/products/ai-assistant/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-assistant/route.ts"
"src/app/api/admin/products/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-control/route.ts"
"src/app/api/admin/products/ai-export/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-export/route.ts"
"src/app/api/admin/products/ai-faqs/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-faqs/route.ts"
"src/app/api/admin/products/ai-generate-all/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-generate-all/route.ts"
"src/app/api/admin/products/ai-import/confirm/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-import/confirm/route.ts"
"src/app/api/admin/products/ai-import/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-import/route.ts"
"src/app/api/admin/products/ai-seo/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-seo/route.ts"
"src/app/api/admin/products/ai-suggest-meta/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/ai-suggest-meta/route.ts"
"src/app/api/admin/products/bulk-special/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/bulk-special/route.ts"
"src/app/api/admin/products/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/products/route.ts"
